Artwork_ID,Platform,Style,Creator_Type,Views,Likes,Shares,Comments,Price (USD),Engagement_Score
ART_328,Foundation,Portrait,Hybrid,179552,10800,20004,1329,1719.0,0.87
ART_329,Foundation,Cyberpunk,Hybrid,282453,1117,33271,14247,2880.27,0.81
ART_330,SuperRare,Pixel Art,AI Model,246630,3260,15663,944,2062.66,0.67
ART_331,Instagram,Futuristic,Hybrid,45792,39236,5207,3544,2322.99,0.95
ART_332,Instagram,Abstract,AI Model,190101,69985,30174,12080,2828.16,0.97
ART_333,Opensea,Cyberpunk,Hybrid,259954,88170,3944,14282,3511.17,0.73
ART_334,Foundation,Portrait,Individual,2906,50285,35138,17268,830.38,0.78
ART_335,Foundation,Portrait,Hybrid,385678,59468,27602,2939,2527.64,0.13
ART_336,SuperRare,Minimalist,AI Model,232858,9366,25672,10766,1608.91,0.59
ART_337,Instagram,Futuristic,Individual,102783,70687,49257,11544,678.99,0.38
ART_338,Opensea,Cyberpunk,AI Model,171428,54350,7374,1797,3348.21,0.82
ART_339,Opensea,Surreal,Individual,475611,39646,23736,12900,3358.42,0.65
ART_340,Instagram,Abstract,AI Model,52664,77041,37014,1291,3676.23,0.89
ART_341,Foundation,Pixel Art,Individual,22002,91553,36844,5690,3767.16,0.84
ART_342,SuperRare,Minimalist,Individual,123799,87746,29061,16322,1189.62,0.63
ART_343,DeviantArt,Futuristic,Hybrid,368312,85853,33150,17351,2933.85,0.88
ART_344,DeviantArt,Pixel Art,Individual,370476,60377,41645,5039,1634.02,0.89
ART_345,Foundation,Pixel Art,AI Model,389302,36559,25710,11809,1435.89,0.81
ART_346,DeviantArt,Portrait,Individual,129118,442,12335,4486,4154.79,0.52
ART_347,Instagram,Portrait,AI Model,333762,86238,22542,11608,3465.29,0.66
ART_348,DeviantArt,Abstract,AI Model,88141,35925,14352,6930,2703.12,0.73
ART_349,SuperRare,Cyberpunk,AI Model,1497,33056,26743,9084,59.48,0.39
ART_350,Instagram,Futuristic,Hybrid,77224,97980,4999,18271,3167.5,0.88
ART_351,Instagram,Surreal,AI Model,5560,98303,15752,13408,44.25,0.74
ART_352,Instagram,Abstract,Individual,425776,29397,18413,3309,1655.83,0.71
ART_353,DeviantArt,Futuristic,Hybrid,187738,70837,21280,18345,55.24,0.28
ART_354,Foundation,Cyberpunk,AI Model,212747,55680,19654,10012,501.33,0.72
ART_355,Opensea,Pixel Art,Hybrid,425657,34279,18664,5536,405.54,0.62
ART_356,SuperRare,Portrait,Individual,405065,92383,41967,8926,996.61,0.72
ART_357,Instagram,Portrait,Hybrid,499743,24065,24773,16720,200.43,0.34
ART_358,SuperRare,Portrait,Individual,440519,69980,5619,8758,381.11,0.28
ART_359,Opensea,Portrait,Hybrid,102065,71854,14611,4817,833.64,0.44
ART_360,Instagram,Abstract,Individual,482097,11355,6635,3212,385.86,0.31
ART_361,DeviantArt,Pixel Art,Hybrid,361936,37054,11895,11819,3570.05,0.35
ART_362,Foundation,Pixel Art,Individual,340141,22684,41428,14750,3402.57,0.4
ART_363,DeviantArt,Portrait,Individual,284157,95843,24666,17675,3784.76,0.89
ART_364,Opensea,Portrait,Hybrid,340687,72072,23760,9096,3684.18,0.28
ART_365,Foundation,Abstract,AI Model,465116,20301,4709,286,2708.75,0.29
ART_366,SuperRare,Abstract,AI Model,60692,24073,7091,17671,3662.62,0.9
ART_367,Opensea,Minimalist,Individual,138608,61369,37847,2126,4398.34,0.8
ART_368,Instagram,Futuristic,Hybrid,497125,45601,13025,18474,377.65,0.7
ART_369,Opensea,Surreal,AI Model,157727,88728,47858,3710,1412.54,0.22
ART_370,Instagram,Pixel Art,AI Model,38733,62808,3630,3020,1137.18,0.45
ART_371,Opensea,Pixel Art,AI Model,248496,71531,27680,1353,1858.95,0.78
ART_372,SuperRare,Cyberpunk,Individual,39977,34290,5128,16710,1066.95,0.98
ART_373,SuperRare,Surreal,Individual,103030,23427,37804,5491,943.5,0.5
ART_374,Instagram,Cyberpunk,Individual,249102,57837,4037,15840,3853.86,0.15
ART_375,SuperRare,Cyberpunk,AI Model,234644,98205,8403,10894,3015.75,0.58
ART_376,Instagram,Pixel Art,Individual,226616,5913,12096,16090,1639.66,0.6
ART_377,Instagram,Portrait,Hybrid,39809,32474,2578,10584,2230.57,0.94
ART_378,Foundation,Minimalist,AI Model,269289,189,41289,15590,4377.67,0.8
ART_379,Opensea,Abstract,Individual,473999,24789,23585,12864,4937.22,0.52
ART_380,SuperRare,Portrait,Hybrid,185164,30131,14982,10675,4651.56,0.78
ART_381,Instagram,Cyberpunk,Individual,223891,21548,10346,5938,470.87,0.48
ART_382,SuperRare,Abstract,Hybrid,61331,39128,29604,9791,214.43,0.77
ART_383,Foundation,Abstract,AI Model,415146,77614,10118,12595,1753.36,0.76
ART_384,Instagram,Cyberpunk,Hybrid,164996,82686,15013,9389,566.38,1.0
ART_385,DeviantArt,Futuristic,Individual,390157,14550,9957,18433,4524.07,0.9
ART_386,SuperRare,Futuristic,AI Model,180842,2731,44400,15317,4160.63,0.5
ART_387,Opensea,Abstract,Individual,56826,84249,18772,5074,3259.99,0.32
ART_388,Instagram,Pixel Art,Hybrid,460191,36292,14764,4635,1047.22,0.15
ART_389,Foundation,Portrait,AI Model,314624,78206,17540,10401,3467.67,0.9
ART_390,Opensea,Portrait,AI Model,400645,37017,35723,3832,136.53,0.82
ART_391,Instagram,Futuristic,Individual,309559,70444,23321,8573,1964.46,0.83
ART_392,Foundation,Futuristic,Individual,172205,23178,4439,16234,1982.64,0.83
ART_393,Opensea,Surreal,AI Model,439329,98208,31597,2828,2241.75,0.47
ART_394,DeviantArt,Minimalist,Individual,292144,16990,35908,14007,4426.93,0.32
ART_395,Foundation,Abstract,AI Model,41635,18626,41362,585,648.9,0.62
ART_396,SuperRare,Cyberpunk,Individual,487274,69182,12238,15876,2469.31,0.31
ART_397,DeviantArt,Abstract,Hybrid,57673,59972,43503,17551,1190.43,0.39
ART_398,DeviantArt,Minimalist,Individual,396405,99952,41114,3613,1998.44,0.18
ART_399,Instagram,Pixel Art,Hybrid,344212,22389,45229,13886,172.91,0.97
ART_400,DeviantArt,Minimalist,Hybrid,413658,79630,28647,11279,2952.81,0.89
ART_401,DeviantArt,Portrait,Hybrid,45897,47803,36987,6317,3895.18,0.73
ART_402,Foundation,Portrait,Hybrid,130696,44705,44725,1613,4952.48,0.85
ART_403,SuperRare,Minimalist,Hybrid,154619,52441,23918,8689,4437.12,0.3
ART_404,DeviantArt,Cyberpunk,Individual,379626,83253,13644,9376,725.82,0.66
ART_405,Opensea,Minimalist,Hybrid,244406,21614,46660,5754,4816.89,0.19
ART_406,DeviantArt,Cyberpunk,Hybrid,365158,87231,8574,7777,1804.69,0.38
ART_407,SuperRare,Abstract,AI Model,346450,5248,13429,19040,406.74,0.55
ART_408,SuperRare,Pixel Art,AI Model,267717,11922,22082,8144,4496.1,0.44
ART_409,DeviantArt,Surreal,Hybrid,462919,42252,12408,15179,4079.96,0.42
ART_410,Instagram,Futuristic,Individual,342216,76303,49663,8273,411.59,0.15
ART_411,Foundation,Futuristic,Hybrid,52970,75555,36893,896,1071.07,0.5
ART_412,DeviantArt,Surreal,Hybrid,67696,36254,35330,2123,2331.25,0.27
ART_413,SuperRare,Minimalist,AI Model,20851,2321,38502,4980,4804.11,0.8
ART_414,DeviantArt,Pixel Art,Hybrid,306438,40826,10962,6102,1418.95,0.86
ART_415,Foundation,Portrait,Hybrid,148751,28060,43799,12025,2244.4,0.32
ART_416,SuperRare,Portrait,Hybrid,7282,47419,6832,12663,2647.47,0.82
ART_417,Opensea,Pixel Art,Individual,235683,7868,13875,19924,4659.12,0.1
ART_418,DeviantArt,Cyberpunk,Hybrid,484875,94661,11779,11904,2703.12,0.22
ART_419,SuperRare,Abstract,AI Model,375531,59511,10416,7819,3239.19,0.82
ART_420,DeviantArt,Abstract,AI Model,365636,17898,10687,7457,3635.83,0.34
ART_421,Opensea,Minimalist,Individual,308893,69093,47909,17771,90.28,0.3
ART_422,Foundation,Abstract,Individual,22307,54717,31138,11013,3250.62,0.83
ART_423,Opensea,Futuristic,Hybrid,358225,47003,29540,18206,88.09,0.6
ART_424,Foundation,Abstract,Hybrid,79249,74112,28359,11653,2071.48,0.91
ART_425,Foundation,Minimalist,Individual,196989,60307,1647,15712,3282.68,0.13
ART_426,Foundation,Cyberpunk,Individual,431402,18160,40958,5242,4213.9,0.28
ART_427,DeviantArt,Cyberpunk,Hybrid,435177,2788,41029,13868,3036.78,0.96
ART_428,Foundation,Pixel Art,Individual,125681,78858,10197,8468,991.77,0.39
ART_429,Opensea,Abstract,Individual,245667,52727,18900,7374,2698.85,0.23
ART_430,SuperRare,Futuristic,Individual,405345,27565,2240,8469,4146.67,0.83
ART_431,Opensea,Minimalist,AI Model,338230,78865,1690,3097,2340.79,0.62
ART_432,Instagram,Portrait,Individual,139992,39781,39951,17919,4108.26,0.6
ART_433,Instagram,Cyberpunk,Hybrid,412685,61888,44565,6637,901.95,0.66
ART_434,Instagram,Pixel Art,AI Model,133399,74411,3995,6896,4990.53,0.83
ART_435,SuperRare,Portrait,Individual,122135,32311,37583,16133,2190.57,0.64
ART_436,DeviantArt,Surreal,Hybrid,459001,87153,20346,6172,143.09,0.2
ART_437,Opensea,Portrait,Individual,55181,97860,5580,19192,3392.35,0.5
ART_438,Foundation,Minimalist,Hybrid,187950,73879,41586,17248,425.02,0.48
ART_439,Foundation,Surreal,Individual,79664,35054,4633,7465,227.39,0.2
ART_440,DeviantArt,Minimalist,Hybrid,241239,24661,34849,16278,2135.71,0.68
ART_441,SuperRare,Pixel Art,Hybrid,405428,83282,36949,12787,4054.71,0.4
ART_442,Instagram,Futuristic,Hybrid,170188,71494,7437,11478,3652.81,0.35
ART_443,DeviantArt,Portrait,Individual,458726,32609,9388,1466,4604.9,0.14
ART_444,DeviantArt,Pixel Art,Individual,23109,25004,30238,5900,4713.72,0.61
ART_445,Opensea,Pixel Art,Individual,66674,55280,16150,1705,3541.6,0.85
ART_446,Opensea,Portrait,AI Model,437418,53070,13726,19726,2787.46,0.62
ART_447,DeviantArt,Pixel Art,Hybrid,434952,7964,30699,2083,3959.8,0.25
ART_448,Opensea,Cyberpunk,Hybrid,98617,35226,46392,16245,1054.54,0.21
ART_449,Foundation,Minimalist,Hybrid,430329,40422,3797,15313,1053.86,0.75
ART_450,Opensea,Abstract,Hybrid,191734,84382,28778,6323,1619.48,0.82
ART_451,DeviantArt,Portrait,AI Model,476027,80117,24702,1565,853.2,0.35
ART_452,Instagram,Cyberpunk,Individual,396639,41736,42367,12904,3939.82,0.98
ART_453,SuperRare,Cyberpunk,AI Model,72876,82718,16815,7527,1277.29,0.25
ART_454,Foundation,Abstract,Individual,68428,91551,25888,18231,2847.08,0.14
ART_455,SuperRare,Portrait,Individual,148116,58190,19426,9051,2539.34,0.51
ART_456,DeviantArt,Futuristic,AI Model,78965,81332,15783,689,834.14,0.19
ART_457,Opensea,Minimalist,Individual,428697,17047,47130,14768,3284.88,0.83
ART_458,Opensea,Cyberpunk,Individual,230109,15946,33546,8059,990.52,0.64
ART_459,Instagram,Pixel Art,AI Model,479064,87469,39361,18877,3500.89,0.65
ART_460,Instagram,Minimalist,Hybrid,444541,81796,40630,18325,2584.24,0.9
ART_461,DeviantArt,Cyberpunk,Hybrid,421524,5397,7025,2184,3258.51,0.86
ART_462,SuperRare,Abstract,Hybrid,406622,19395,7882,18723,854.24,0.54
ART_463,Instagram,Abstract,Hybrid,255784,633,22230,14405,4011.35,0.99
ART_464,Opensea,Cyberpunk,Hybrid,377214,32877,10564,2230,3019.77,0.43
ART_465,Instagram,Cyberpunk,Individual,250649,6231,18508,13142,4523.67,0.65
ART_466,DeviantArt,Surreal,Individual,331930,14095,12603,7244,3366.77,0.53
ART_467,Foundation,Portrait,AI Model,420555,75140,4273,18518,4888.94,0.56
ART_468,Opensea,Abstract,AI Model,372647,18920,10454,18613,4467.87,0.82
ART_469,Opensea,Minimalist,Hybrid,104158,8886,23543,3579,827.4,0.33
ART_470,DeviantArt,Abstract,AI Model,353267,68067,3230,696,3158.52,0.89
ART_471,Foundation,Abstract,AI Model,259324,50448,24845,6867,650.61,0.24
ART_472,Foundation,Cyberpunk,AI Model,314732,46528,31707,429,215.64,0.64
ART_473,Instagram,Futuristic,Hybrid,484502,26004,47354,9637,4456.65,0.82
ART_474,Foundation,Cyberpunk,AI Model,432506,3636,38432,7348,893.02,0.9
ART_475,SuperRare,Cyberpunk,Individual,429912,1299,43311,18265,4485.71,0.23
ART_476,Opensea,Abstract,Hybrid,4187,68823,31598,6318,1270.97,0.33
ART_477,Instagram,Abstract,Hybrid,23220,12383,33151,9930,3193.83,0.97
ART_478,Instagram,Futuristic,AI Model,228092,11342,39150,11221,4118.27,0.75
ART_479,DeviantArt,Abstract,AI Model,390035,34695,8339,420,256.37,0.93
ART_480,Opensea,Portrait,Individual,432599,10806,2353,19829,770.04,0.26
ART_481,Opensea,Cyberpunk,Hybrid,30794,42265,21964,13384,2758.75,0.42
ART_482,Opensea,Surreal,Individual,169144,31435,44899,582,3883.31,0.57
ART_483,SuperRare,Portrait,Hybrid,187710,63609,24793,7076,1795.9,0.88
ART_484,SuperRare,Futuristic,Hybrid,421634,36329,20458,5766,3430.87,0.99
ART_485,SuperRare,Portrait,AI Model,3569,78571,26505,6274,405.23,0.77
ART_486,Opensea,Surreal,Hybrid,120819,57342,47082,6241,458.63,0.46
ART_487,SuperRare,Surreal,AI Model,80087,10352,44178,10530,4869.12,0.57
ART_488,Opensea,Surreal,Hybrid,249011,86845,16373,10035,4966.4,0.16
ART_489,Foundation,Pixel Art,Individual,72150,99200,17459,13847,2198.95,0.59
ART_490,Foundation,Futuristic,AI Model,218233,38533,9340,17135,482.85,0.16
ART_491,Opensea,Surreal,AI Model,189500,6798,4806,597,512.68,0.33
ART_492,SuperRare,Abstract,AI Model,115319,5615,42869,440,4338.17,0.96
ART_493,DeviantArt,Surreal,Hybrid,93080,71400,42059,4073,3452.22,0.15
ART_494,DeviantArt,Futuristic,AI Model,139374,67089,12413,2115,3075.88,0.17
ART_495,SuperRare,Futuristic,AI Model,152426,7553,15263,2473,2049.52,0.33
ART_496,Foundation,Pixel Art,Hybrid,398263,97105,18265,17148,897.27,0.12
ART_497,SuperRare,Surreal,Individual,298745,97483,21449,1830,2724.04,0.59
ART_498,DeviantArt,Cyberpunk,AI Model,384973,64359,45453,1725,4423.73,0.21
ART_499,Opensea,Portrait,Individual,147235,57294,35384,10743,353.04,0.72
ART_500,DeviantArt,Pixel Art,Hybrid,224936,17145,25043,19680,1683.8,0.71
ART_501,SuperRare,Futuristic,Individual,395159,95153,47716,18811,1121.97,0.56
ART_502,Instagram,Minimalist,Individual,40943,70254,29039,13943,3772.09,0.61
ART_503,Opensea,Cyberpunk,AI Model,302311,25939,2557,1512,3183.38,0.49
ART_504,Opensea,Futuristic,Hybrid,373158,74805,11288,5597,2779.29,0.4
ART_505,Opensea,Futuristic,Individual,413794,11005,18581,2826,140.56,0.95
ART_506,DeviantArt,Surreal,Hybrid,490048,64088,34699,13402,203.7,0.82
ART_507,Opensea,Pixel Art,Hybrid,92027,85150,2572,11974,2251.03,0.2
ART_508,Instagram,Surreal,Individual,23125,10149,46123,6664,1315.32,0.33
ART_509,Opensea,Portrait,Individual,441861,47269,37194,2704,4236.7,0.22
ART_510,DeviantArt,Minimalist,Individual,183875,31179,32735,15221,4730.78,0.9
ART_511,SuperRare,Surreal,Individual,348178,47351,15323,16960,1835.18,0.53
ART_512,Foundation,Cyberpunk,Individual,346227,61348,20866,16160,3922.22,0.45
ART_513,DeviantArt,Futuristic,AI Model,352761,18527,12396,12423,2880.97,0.97
ART_514,Instagram,Portrait,Hybrid,274275,11941,35550,2997,4064.24,0.62
ART_515,Foundation,Minimalist,AI Model,333394,88807,45346,12105,2111.0,0.12
ART_516,Opensea,Abstract,AI Model,14986,43479,42928,7782,1546.36,0.5
ART_517,Foundation,Pixel Art,AI Model,5149,63844,41188,18367,2595.79,0.83
ART_518,Foundation,Pixel Art,Individual,168553,6758,14086,1719,3385.72,0.63
ART_519,Opensea,Minimalist,Hybrid,227918,21393,1188,14007,3367.13,0.96
ART_520,Opensea,Abstract,Hybrid,213713,39888,8417,9910,1684.15,0.87
ART_521,Opensea,Abstract,Hybrid,108400,57057,23571,15243,840.19,0.25
ART_522,DeviantArt,Abstract,Individual,145205,68493,36556,16503,4617.11,0.2
ART_523,Opensea,Portrait,Individual,235977,19212,21620,9697,208.11,0.75
ART_524,Instagram,Futuristic,Hybrid,98777,35972,42926,15791,2516.43,0.42
ART_525,DeviantArt,Abstract,Individual,496376,90885,47489,10884,145.41,0.78
ART_526,Instagram,Portrait,AI Model,169927,34549,5963,3288,1478.35,0.38
ART_527,Foundation,Surreal,AI Model,357244,77146,35312,15644,3662.75,0.66
ART_528,Instagram,Cyberpunk,Hybrid,245279,37277,18265,10365,4107.62,0.7
ART_529,Opensea,Cyberpunk,Individual,468435,70465,33129,12280,3326.07,0.36
ART_530,SuperRare,Surreal,Individual,367883,70505,20373,4735,4129.5,0.39
ART_531,Opensea,Surreal,Hybrid,214998,37582,10362,2805,3602.22,0.73
ART_532,Opensea,Surreal,AI Model,195504,83941,4145,15835,4742.4,0.7
ART_533,Foundation,Futuristic,Hybrid,457665,45203,26665,9275,4436.0,0.72
ART_534,SuperRare,Portrait,Hybrid,117890,50953,28138,19405,3512.61,0.52
ART_535,SuperRare,Surreal,Individual,425195,82160,30141,1168,2451.06,0.29
ART_536,SuperRare,Futuristic,Individual,160224,87363,32387,9695,3103.36,0.67
ART_537,Opensea,Minimalist,Individual,57299,31819,3751,16207,3029.48,0.13
ART_538,Opensea,Surreal,AI Model,28134,18001,48422,7738,1944.67,0.88
ART_539,Foundation,Pixel Art,Individual,102395,23305,25204,8635,1676.73,0.87
ART_540,Foundation,Abstract,AI Model,400423,90953,36488,17450,1659.87,0.61
ART_541,Foundation,Pixel Art,Individual,319747,32117,35363,13687,3724.99,0.64
ART_542,Opensea,Minimalist,Individual,30964,89216,42112,15533,4157.85,0.81
ART_543,Opensea,Cyberpunk,Individual,367211,17511,42796,12868,563.98,0.47
ART_544,SuperRare,Futuristic,Hybrid,394768,63394,5201,7760,4604.7,0.83
ART_545,Opensea,Surreal,Hybrid,460151,60527,2583,16927,2862.16,0.17
ART_546,Instagram,Abstract,Individual,447683,485,40008,663,1970.41,0.56
ART_547,Instagram,Pixel Art,AI Model,273779,39793,49227,820,4861.47,0.96
ART_548,SuperRare,Cyberpunk,AI Model,431711,31888,3540,8678,117.47,0.64
ART_549,SuperRare,Pixel Art,Individual,241712,25572,38163,3466,2295.71,0.38
ART_550,SuperRare,Futuristic,Hybrid,421699,84348,5860,18120,2108.94,0.22
ART_551,Instagram,Abstract,AI Model,76501,53414,24105,8275,1755.87,0.37
ART_552,SuperRare,Minimalist,AI Model,74794,18706,39387,12671,1936.35,0.16
ART_553,DeviantArt,Cyberpunk,AI Model,73638,77159,2602,14647,3368.6,0.16
ART_554,Opensea,Abstract,AI Model,411385,43069,34001,15057,1407.87,0.63
ART_555,Opensea,Portrait,AI Model,68865,31284,19866,6165,4052.62,0.91
ART_556,DeviantArt,Portrait,Hybrid,193342,77022,8406,2393,948.82,0.87
ART_557,Opensea,Pixel Art,AI Model,30547,85217,14360,9149,3535.47,0.38
ART_558,Opensea,Futuristic,AI Model,155825,98880,3813,16461,494.0,0.41
ART_559,Foundation,Surreal,Hybrid,146050,93508,19913,6116,242.18,0.94
ART_560,Foundation,Futuristic,Hybrid,479961,54580,2200,14784,1594.81,0.63
ART_561,Opensea,Minimalist,Individual,309865,42256,2530,2678,2018.53,0.37
ART_562,SuperRare,Pixel Art,Individual,56362,87041,4166,9537,4080.91,0.32
ART_563,Foundation,Abstract,Individual,223149,17512,37233,17029,2286.77,0.59
ART_564,Instagram,Cyberpunk,AI Model,35386,15566,41168,5525,3816.45,0.42
ART_565,SuperRare,Portrait,Hybrid,236613,11704,46981,1862,2379.53,0.15
ART_566,Opensea,Abstract,Individual,55751,97928,49328,4878,3398.84,0.43
ART_567,Foundation,Cyberpunk,AI Model,492202,89024,42387,10884,2012.89,0.85
ART_568,SuperRare,Minimalist,AI Model,155947,14571,36405,903,4859.1,0.51
ART_569,Opensea,Cyberpunk,Hybrid,388004,31595,15923,2487,2504.95,0.61
ART_570,Instagram,Minimalist,Hybrid,364242,71800,21965,11660,3687.83,0.98
ART_571,Instagram,Cyberpunk,AI Model,474469,74284,15647,10821,2842.5,0.16
ART_572,Foundation,Pixel Art,Individual,302394,93683,35363,9922,965.07,0.64
ART_573,Foundation,Abstract,AI Model,312342,91390,20972,8076,1794.17,0.15
ART_574,Instagram,Pixel Art,AI Model,314788,32507,45979,1147,270.54,0.43
ART_575,Opensea,Pixel Art,AI Model,217869,99363,4772,3949,4222.83,0.46
ART_576,Foundation,Portrait,Individual,206495,96578,10050,15327,2822.06,0.47
ART_577,Opensea,Minimalist,AI Model,208327,66681,39487,18528,1382.44,0.21
ART_578,SuperRare,Minimalist,AI Model,109224,37893,20047,3696,1485.28,0.52
ART_579,Foundation,Portrait,Individual,308517,19380,40329,7771,58.37,0.56
ART_580,Instagram,Surreal,AI Model,376833,71455,2624,19196,1535.45,0.82
ART_581,SuperRare,Surreal,Hybrid,290592,80859,14453,15577,3106.96,0.84
ART_582,DeviantArt,Futuristic,AI Model,209424,49298,9729,8985,2978.04,0.54
ART_583,DeviantArt,Pixel Art,Individual,426594,25123,41162,637,2654.7,0.37
ART_584,SuperRare,Surreal,Individual,263171,85945,44516,19448,1943.49,0.87
ART_585,Opensea,Abstract,AI Model,449892,3187,19920,8229,3756.73,0.15
ART_586,Opensea,Portrait,Hybrid,205658,79306,32550,17905,3538.14,0.59
ART_587,DeviantArt,Futuristic,AI Model,158467,74698,11298,16547,3985.36,0.47
ART_588,DeviantArt,Minimalist,Hybrid,356823,90203,37955,6678,3234.65,0.29
ART_589,SuperRare,Futuristic,Hybrid,314879,36357,3739,16683,4571.26,0.75
ART_590,SuperRare,Surreal,Individual,394534,88608,15512,6186,4446.38,0.48
ART_591,Foundation,Cyberpunk,Individual,121949,81340,27972,19912,1834.63,0.44
ART_592,SuperRare,Pixel Art,Individual,31424,24415,33167,7633,1374.9,0.75
ART_593,Opensea,Abstract,Hybrid,318804,65196,35444,3257,2472.85,0.71
ART_594,Opensea,Portrait,Individual,732,15050,26777,836,3271.6,0.27
ART_595,Opensea,Surreal,Individual,61551,38357,39645,18337,1845.42,0.76
ART_596,Foundation,Cyberpunk,Individual,351778,50492,39388,9433,1349.13,0.81
ART_597,DeviantArt,Surreal,Individual,211192,19806,26755,13863,2403.37,0.8
ART_598,DeviantArt,Futuristic,Hybrid,305356,38504,5854,7211,2646.43,0.82
ART_599,Instagram,Abstract,Individual,396997,73510,2532,6628,4872.52,0.61
ART_600,SuperRare,Surreal,AI Model,221064,60691,36234,17293,4024.0,0.17
ART_601,DeviantArt,Surreal,Hybrid,76992,1060,20065,8273,294.59,0.86
ART_602,Foundation,Minimalist,AI Model,454493,97026,45281,15219,4953.56,0.45
ART_603,DeviantArt,Pixel Art,Individual,407906,80662,26237,14695,1541.23,0.6
ART_604,Instagram,Portrait,Hybrid,30790,18416,4291,14846,4014.64,0.63
ART_605,Instagram,Minimalist,Individual,50430,31666,12986,435,2271.68,0.16
ART_606,DeviantArt,Surreal,AI Model,219506,75321,27244,6735,1943.11,0.45
ART_607,Instagram,Surreal,Individual,308207,61917,29680,4025,979.77,0.21
ART_608,Instagram,Portrait,Hybrid,105300,72774,4641,8434,334.73,0.77
ART_609,DeviantArt,Minimalist,AI Model,98858,75187,1888,7751,1259.48,0.82
ART_610,SuperRare,Minimalist,Individual,234751,61871,23938,14873,3114.14,0.41
ART_611,DeviantArt,Portrait,AI Model,113503,12651,20945,6085,1055.52,0.35
ART_612,SuperRare,Portrait,AI Model,10149,29795,24594,7215,2312.34,0.81
ART_613,Opensea,Portrait,AI Model,43955,16955,24150,11129,4574.28,0.43
ART_614,DeviantArt,Abstract,Individual,167614,81642,40022,2583,1400.31,0.45
ART_615,SuperRare,Cyberpunk,Hybrid,225899,66498,47542,950,2799.35,0.66
ART_616,Opensea,Pixel Art,Hybrid,476953,35868,44921,4587,2313.07,0.67
